Month,Year,Zip Code,Customer Type,Monthly KWH Used
9,2012,"37072
",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,7609448
9,2012,"37073
",OLMOLB METERED                                                   ,0
9,2012,"37073
",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,103262
9,2012,"37075
",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,2416024
9,2012,"37076
",COMCOMM > 50 KW                                                  ,8180430
9,2012,"37206
",OLMOLB METERED                                                   ,2094
9,2012,"37210
",SEASEAS > 50 KW                                                  ,0
9,2012,"37216
",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,4065132
9,2012,"37218
",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,4384123
9,2012,"37221
",COMCOMM > 50 KW                                                  ,4727165
9,2012,"37227
",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,326
9,2012,"37237
",COMCOMM > 50 KW                                                  ,812000
9,2012,"37243
",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,117291
9,2012,"37205
(36.112469, -86.867263)",OLMOLB METERED                                                   ,4903
9,2012,"37066
(36.387698, -86.459057)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,585586
9,2012,"37013
(36.049335, -86.641832)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,8116334
9,2012,"37209
(36.149599, -86.874487)",COMCOMM > 50 KW                                                  ,31683673
9,2012,"37203
(36.150195, -86.790206)",COMCOMM > 50 KW                                                  ,76462228
9,2012,"37082
(36.08832, -87.117051)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,32670
9,2012,"37066
(36.387698, -86.459057)",COMCOMM > 50 KW                                                  ,656639
9,2012,"37205
(36.112469, -86.867263)",SEASEAS > 50 KW                                                  ,28320
9,2012,"37135
(35.946013, -86.661944)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,3539
9,2012,"37080
(36.331509, -86.915843)",OLMOLB METERED                                                   ,9240
9,2012,"37122
(36.187906, -86.500085)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,5782
9,2012,"37213
(36.167552, -86.767564)",COMCOMM > 50 KW                                                  ,3009848
9,2012,"37189
(36.279393, -86.826731)",OLMOLB METERED                                                   ,600
9,2012,"37072
(36.350389, -86.731255)",OLMOLB METERED                                                   ,22751
9,2012,"37214
(36.168995, -86.667231)",COMCOMM > 50 KW                                                  ,29637285
9,2012,"37214
(36.168995, -86.667231)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,5073138
9,2012,"37214
(36.168995, -86.667231)",OLMOLB METERED                                                   ,10777
9,2012,"37143
(36.12259, -87.03587)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,689426
9,2012,"37216
(36.216134, -86.726204)",OLMOLB METERED                                                   ,1760
9,2012,"37086
(36.014912, -86.5643)",OLMOLB METERED                                                   ,18417
9,2012,"37027
(36.00245, -86.778709)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,10637481
9,2012,"37064
(35.889628, -86.926986)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,0
9,2012,"37073
(36.42764, -86.812249)",COMCOMM > 50 KW                                                  ,57800
9,2012,"37234
(36.159965, -86.783617)",COMCOMM > 50 KW                                                  ,40
9,2012,"37207
(36.224945, -86.775061)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,8178967
9,2012,"37086
(36.014912, -86.5643)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,2662054
9,2012,"37243
(36.166899, -86.77672)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,35967
9,2012,"37205
(36.112469, -86.867263)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1213941
9,2012,"37189
(36.279393, -86.826731)",COMCOMM > 50 KW                                                  ,1962257
9,2012,"37189
(36.279393, -86.826731)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,962753
9,2012,"37212
(36.133256, -86.801456)",OLMOLB METERED                                                   ,64683
9,2012,"37115
(36.262567, -86.704171)",OLMOLB METERED                                                   ,5833
9,2012,"37206
(36.18095, -86.739624)",COMCOMM > 50 KW                                                  ,3645670
9,2012,"37213
(36.167552, -86.767564)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,123777
9,2012,"37202
(36.158527, -86.782923)",COMCOMM > 50 KW                                                  ,29500
9,2012,"37210
(36.140869, -86.738847)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,1521808
9,2012,"37208
(36.176427, -86.805176)",OLMOLB METERED                                                   ,44385
9,2012,"37208
(36.176427, -86.805176)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,2595538
9,2012,"37069
(35.985493, -86.899213)",COMCOMM > 50 KW                                                  ,102800
9,2012,"37228
(36.193837, -86.803025)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,48893
9,2012,"37027
(36.00245, -86.778709)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1518202
9,2012,"37072
(36.350389, -86.731255)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1800095
9,2012,"37076
(36.175185, -86.5933)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,5329765
9,2012,"37208
(36.176427, -86.805176)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1319856
9,2012,"37122
(36.187906, -86.500085)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,566203
9,2012,"37209
(36.149599, -86.874487)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,5990211
9,2012,"37243
(36.166899, -86.77672)",COMCOMM > 50 KW                                                  ,2979260
9,2012,"37215
(36.091316, -86.827959)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,11454264
9,2012,"37205
(36.112469, -86.867263)",COMCOMM > 50 KW                                                  ,13133139
9,2012,"37080
(36.331509, -86.915843)",COMCOMM > 50 KW                                                  ,535698
9,2012,"37206
(36.18095, -86.739624)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1158610
9,2012,"37076
(36.175185, -86.5933)",OLMOLB METERED                                                   ,0
9,2012,"37212
(36.133256, -86.801456)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,2622994
9,2012,"37115
(36.262567, -86.704171)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,6783324
9,2012,"37069
(35.985493, -86.899213)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,880840
9,2012,"37076
(36.175185, -86.5933)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1120057
9,2012,"37206
(36.18095, -86.739624)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,3901455
9,2012,"37203
(36.150195, -86.790206)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,1173216
9,2012,"37215
(36.091316, -86.827959)",COMCOMM > 50 KW                                                  ,7078232
9,2012,"37075
(36.323052, -86.60557)",COMCOMM > 50 KW                                                  ,9954569
9,2012,"37207
(36.224945, -86.775061)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,2033892
9,2012,"37135
(35.946013, -86.661944)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,134913
9,2012,"37204
(36.109305, -86.776748)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,3103197
9,2012,"37211
(36.069132, -86.724578)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,10473176
9,2012,"37072
(36.350389, -86.731255)",SEASEAS =< 50 KW                                                 ,360
9,2012,"37013
(36.049335, -86.641832)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1191250
9,2012,"37227
(36.129798, -86.666977)",COMCOMM > 50 KW                                                  ,89700
9,2012,"37213
(36.167552, -86.767564)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,987
9,2012,"37207
(36.224945, -86.775061)",OLMOLB METERED                                                   ,29780
9,2012,"37080
(36.331509, -86.915843)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,1645263
9,2012,"37220
(36.06788, -86.776955)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,3199613
9,2012,"37221
(36.064367, -86.96029)",OLMOLB METERED                                                   ,11153
9,2012,"37212
(36.133256, -86.801456)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1435481
9,2012,"37207
(36.224945, -86.775061)",COMCOMM > 50 KW                                                  ,16529883
9,2012,"37208
(36.176427, -86.805176)",COMCOMM > 50 KW                                                  ,14929767
9,2012,"37228
(36.193837, -86.803025)",COMCOMM > 50 KW                                                  ,6117380
9,2012,"37215
(36.091316, -86.827959)",OLMOLB METERED                                                   ,9604
9,2012,"37204
(36.109305, -86.776748)",OLMOLB METERED                                                   ,11437
9,2012,"37115
(36.262567, -86.704171)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1891384
9,2012,"37201
(36.164553, -86.776977)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,47797
9,2012,"37209
(36.149599, -86.874487)",OLMOLB METERED                                                   ,21268
9,2012,"37219
(36.167467, -86.783669)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,30347
9,2012,"37220
(36.06788, -86.776955)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,261031
9,2012,"37075
(36.323052, -86.60557)",OLMOLB METERED                                                   ,100629
9,2012,"37238
(36.166067, -86.779698)",COMCOMM > 50 KW                                                  ,136000
9,2012,"37086
(36.014912, -86.5643)",COMCOMM > 50 KW                                                  ,20197054
9,2012,"37152
(36.396526, -86.765833)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,42362
9,2012,"37075
(36.323052, -86.60557)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,9924116
9,2012,"37217
(36.106646, -86.667608)",OLMOLB METERED                                                   ,6168
9,2012,"37138
(36.239455, -86.611783)",OLMOLB METERED                                                   ,7885
9,2012,"37220
(36.06788, -86.776955)",COMCOMM > 50 KW                                                  ,1908484
9,2012,"37086
(36.014912, -86.5643)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,646649
9,2012,"37212
(36.133256, -86.801456)",COMCOMM > 50 KW                                                  ,11597145
9,2012,"37203
(36.150195, -86.790206)",OLMOLB METERED                                                   ,39502
9,2012,"37220
(36.06788, -86.776955)",OLMOLB METERED                                                   ,7179
9,2012,"37218
(36.210699, -86.866798)",OLMOLB METERED                                                   ,2040
9,2012,"37216
(36.216134, -86.726204)",COMCOMM > 50 KW                                                  ,3804306
9,2012,"37064
(35.889628, -86.926986)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,6681
9,2012,"37015
(36.29003, -87.070106)",COMCOMM > 50 KW                                                  ,4685
9,2012,"37086
(36.014912, -86.5643)",SEASEAS =< 50 KW                                                 ,0
9,2012,"37015
(36.29003, -87.070106)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,83157
9,2012,"37013
(36.049335, -86.641832)",OLMOLB METERED                                                   ,4581
9,2012,"37211
(36.069132, -86.724578)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,3599637
9,2012,"37215
(36.091316, -86.827959)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1607878
9,2012,"37201
(36.164553, -86.776977)",COMCOMM > 50 KW                                                  ,8169211
9,2012,"37209
(36.149599, -86.874487)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,2796278
9,2012,"37015
(36.29003, -87.070106)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,735792
9,2012,"37138
(36.239455, -86.611783)",COMCOMM > 50 KW                                                  ,19317710
9,2012,"37204
(36.109305, -86.776748)",COMCOMM > 50 KW                                                  ,16161331
9,2012,"37229
(36.166687, -86.779932)",COMCOMM > 50 KW                                                  ,971550
9,2012,"37221
(36.064367, -86.96029)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,9787339
9,2012,"37027
(36.00245, -86.778709)",COMCOMM > 50 KW                                                  ,13115928
9,2012,"37210
(36.140869, -86.738847)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,2770038
9,2012,"37205
(36.112469, -86.867263)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,11575252
9,2012,"37189
(36.279393, -86.826731)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,899746
9,2012,"37218
(36.210699, -86.866798)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,561524
9,2012,"37152
(36.396526, -86.765833)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,7566
9,2012,"37210
(36.140869, -86.738847)",OLMOLB METERED                                                   ,6975
9,2012,"37228
(36.193837, -86.803025)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,221669
9,2012,"37217
(36.106646, -86.667608)",COMCOMM > 50 KW                                                  ,13335166
9,2012,"37219
(36.167467, -86.783669)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,240739
9,2012,"37203
(36.150195, -86.790206)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,3625478
9,2012,"37143
(36.12259, -87.03587)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,25591
9,2012,"37217
(36.106646, -86.667608)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,3186478
9,2012,"37204
(36.109305, -86.776748)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1929623
9,2012,"37211
(36.069132, -86.724578)",OLMOLB METERED                                                   ,15700
9,2012,"37069
(35.985493, -86.899213)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,7962
9,2012,"37073
(36.42764, -86.812249)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,18518
9,2012,"37013
(36.049335, -86.641832)",COMCOMM > 50 KW                                                  ,11389461
9,2012,"37138
(36.239455, -86.611783)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,4235437
9,2012,"37210
(36.140869, -86.738847)",COMCOMM > 50 KW                                                  ,26185916
9,2012,"37216
(36.216134, -86.726204)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,845250
9,2012,"37217
(36.106646, -86.667608)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1419069
9,2012,"37211
(36.069132, -86.724578)",COMCOMM > 50 KW                                                  ,20286283
9,2012,"37214
(36.168995, -86.667231)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1522775
9,2012,"37152
(36.396526, -86.765833)",COMCOMM > 50 KW                                                  ,59880
9,2012,"37228
(36.193837, -86.803025)",OLMOLB METERED                                                   ,378
9,2012,"37138
(36.239455, -86.611783)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,571296
9,2012,"37218
(36.210699, -86.866798)",COMCOMM > 50 KW                                                  ,7317620
9,2012,"37219
(36.167467, -86.783669)",COMCOMM > 50 KW                                                  ,6680862
9,2012,"37066
(36.387698, -86.459057)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,53676
9,2012,"37242
(36.165017, -86.782171)",COMCOMM > 50 KW                                                  ,427200
9,2012,"37221
(36.064367, -86.96029)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1145509
9,2012,"37115
(36.262567, -86.704171)",COMCOMM > 50 KW                                                  ,11115567
9,2012,"37201
(36.164553, -86.776977)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,321558
9,2012,"37072
(36.350389, -86.731255)",COMCOMM > 50 KW                                                  ,10197040
9,2012,"37082
(36.08832, -87.117051)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,2383
8,2012,"37219
(36.167467, -86.783669)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,40348
8,2012,"37152
(36.396526, -86.765833)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,44231
8,2012,"37216
(36.216134, -86.726204)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,5434256
8,2012,"37227
(36.129798, -86.666977)",COMCOMM > 50 KW                                                  ,104020
8,2012,"37069
(35.985493, -86.899213)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,921815
8,2012,"37206
(36.18095, -86.739624)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,5082897
8,2012,"37013
(36.049335, -86.641832)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,11379403
8,2012,"37015
(36.29003, -87.070106)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,863467
8,2012,"37075
(36.323052, -86.60557)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,2783940
8,2012,"37189
(36.279393, -86.826731)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,894408
8,2012,"37207
(36.224945, -86.775061)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,10023745
8,2012,"37218
(36.210699, -86.866798)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,5688823
8,2012,"37208
(36.176427, -86.805176)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1580140
8,2012,"37204
(36.109305, -86.776748)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,2255649
8,2012,"37115
(36.262567, -86.704171)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,2324390
8,2012,"37207
(36.224945, -86.775061)",COMCOMM > 50 KW                                                  ,17539336
8,2012,"37015
(36.29003, -87.070106)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,83840
8,2012,"37208
(36.176427, -86.805176)",OLMOLB METERED                                                   ,16529
8,2012,"37075
(36.323052, -86.60557)",OLMOLB METERED                                                   ,58137
8,2012,"37152
(36.396526, -86.765833)",COMCOMM > 50 KW                                                  ,60120
8,2012,"37082
(36.08832, -87.117051)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,2565
8,2012,"37027
(36.00245, -86.778709)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,12536699
8,2012,"37082
(36.08832, -87.117051)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,32412
8,2012,"37210
(36.140869, -86.738847)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,2077263
8,2012,"37213
(36.167552, -86.767564)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,1228
8,2012,"37115
(36.262567, -86.704171)",OLMOLB METERED                                                   ,12019
8,2012,"37210
(36.140869, -86.738847)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,3502683
8,2012,"37213
(36.167552, -86.767564)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,137909
8,2012,"37073
(36.42764, -86.812249)",COMCOMM > 50 KW                                                  ,63960
8,2012,"37013
(36.049335, -86.641832)",COMCOMM > 50 KW                                                  ,13429143
8,2012,"37205
(36.112469, -86.867263)",OLMOLB METERED                                                   ,4220
8,2012,"37218
(36.210699, -86.866798)",OLMOLB METERED                                                   ,2120
8,2012,"37206
(36.18095, -86.739624)",COMCOMM > 50 KW                                                  ,4730174
8,2012,"37143
(36.12259, -87.03587)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,29041
8,2012,"37219
(36.167467, -86.783669)",COMCOMM > 50 KW                                                  ,7256996
8,2012,"37212
(36.133256, -86.801456)",COMCOMM > 50 KW                                                  ,11112927
8,2012,"37143
(36.12259, -87.03587)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,712276
8,2012,"37228
(36.193837, -86.803025)",OLMOLB METERED                                                   ,349
8,2012,"37203
(36.150195, -86.790206)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,1312535
8,2012,"37201
(36.164553, -86.776977)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,63752
8,2012,"37216
(36.216134, -86.726204)",OLMOLB METERED                                                   ,2000
8,2012,"37013
(36.049335, -86.641832)",OLMOLB METERED                                                   ,11788
8,2012,"37075
(36.323052, -86.60557)",COMCOMM > 50 KW                                                  ,10680696
8,2012,"37214
(36.168995, -86.667231)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,7341958
8,2012,"37210
(36.140869, -86.738847)",SEASEAS > 50 KW                                                  ,0
8,2012,"37211
(36.069132, -86.724578)",COMCOMM > 50 KW                                                  ,21837726
8,2012,"37080
(36.331509, -86.915843)",OLMOLB METERED                                                   ,3360
8,2012,"37066
(36.387698, -86.459057)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,58651
8,2012,"37208
(36.176427, -86.805176)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,3177398
8,2012,"37217
(36.106646, -86.667608)",OLMOLB METERED                                                   ,2531
8,2012,"37027
",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1493370
8,2012,"37209
(36.149599, -86.874487)",OLMOLB METERED                                                   ,23081
8,2012,"37064
",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,7283
8,2012,"37220
(36.06788, -86.776955)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,3840125
8,2012,"37212
(36.133256, -86.801456)",OLMOLB METERED                                                   ,51673
8,2012,"37202
(36.158527, -86.782923)",COMCOMM > 50 KW                                                  ,26100
8,2012,"37205
(36.112469, -86.867263)",SEASEAS > 50 KW                                                  ,34080
8,2012,"37243
(36.166899, -86.77672)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,60183
8,2012,"37221
(36.064367, -86.96029)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,10287096
8,2012,"37066
",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,709314
8,2012,"37069
(35.985493, -86.899213)",COMCOMM > 50 KW                                                  ,86920
8,2012,"37243
(36.166899, -86.77672)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,129198
8,2012,"37122
(36.187906, -86.500085)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,734987
8,2012,"37072
(36.350389, -86.731255)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1973568
8,2012,"37086
(36.014912, -86.5643)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,3864117
8,2012,"37213
(36.167552, -86.767564)",COMCOMM > 50 KW                                                  ,3231277
8,2012,"37220
(36.06788, -86.776955)",COMCOMM > 50 KW                                                  ,2175332
8,2012,"37073
",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,20144
8,2012,"37073
(36.42764, -86.812249)",OLMOLB METERED                                                   ,0
8,2012,"37243
(36.166899, -86.77672)",COMCOMM > 50 KW                                                  ,3183760
8,2012,"37138
",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,5936551
8,2012,"37152
",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,8198
8,2012,"37203
",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,3789254
8,2012,"37228
(36.193837, -86.803025)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,248024
8,2012,"37211
(36.069132, -86.724578)",OLMOLB METERED                                                   ,15900
8,2012,"37072
(36.350389, -86.731255)",OLMOLB METERED                                                   ,12241
8,2012,"37211
(36.069132, -86.724578)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,4023501
8,2012,"37210
(36.140869, -86.738847)",COMCOMM > 50 KW                                                  ,30364751
8,2012,"37204
",OLMOLB METERED                                                   ,8806
8,2012,"37207
",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,2243236
8,2012,"37206
(36.18095, -86.739624)",OLMOLB METERED                                                   ,3322
8,2012,"37138
(36.239455, -86.611783)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,751167
8,2012,"37208
",COMCOMM > 50 KW                                                  ,15945131
8,2012,"37086
(36.014912, -86.5643)",COMCOMM > 50 KW                                                  ,22687821
8,2012,"37072
(36.350389, -86.731255)",COMCOMM > 50 KW                                                  ,10973646
8,2012,"37209
",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,2956003
8,2012,"37204
(36.109305, -86.776748)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,3619912
8,2012,"37229
(36.166687, -86.779932)",COMCOMM > 50 KW                                                  ,1072200
8,2012,"37221
(36.064367, -86.96029)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1151934
8,2012,"37076
(36.175185, -86.5933)",OLMOLB METERED                                                   ,0
8,2012,"37214
",COMCOMM > 50 KW                                                  ,34078377
8,2012,"37204
(36.109305, -86.776748)",COMCOMM > 50 KW                                                  ,17695017
8,2012,"37013
(36.049335, -86.641832)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1534601
8,2012,"37216
",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,946637
8,2012,"37080
(36.331509, -86.915843)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,350034
8,2012,"37115
(36.262567, -86.704171)",COMCOMM > 50 KW                                                  ,12546550
8,2012,"37217
(36.106646, -86.667608)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,4589714
8,2012,"37206
(36.18095, -86.739624)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1538951
8,2012,"37076
(36.175185, -86.5933)",COMCOMM > 50 KW                                                  ,8852748
8,2012,"37212
(36.133256, -86.801456)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,2765587
8,2012,"37220
",OLMOLB METERED                                                   ,12704
8,2012,"37234
",COMCOMM > 50 KW                                                  ,40
8,2012,"37237
",COMCOMM > 50 KW                                                  ,864000
8,2012,"37189
(36.279393, -86.826731)",COMCOMM > 50 KW                                                  ,2093389
8,2012,"37122
(36.187906, -86.500085)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,6458
8,2012,"37072
(36.350389, -86.731255)",SEASEAS =< 50 KW                                                 ,1240
8,2012,"37238
(36.166067, -86.779698)",COMCOMM > 50 KW                                                  ,135000
8,2012,"37205
(36.112469, -86.867263)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,12997089
8,2012,"37086
(36.014912, -86.5643)",SEASEAS =< 50 KW                                                 ,398
8,2012,"37228
(36.193837, -86.803025)",COMCOMM > 50 KW                                                  ,6555440
8,2012,"37086
(36.014912, -86.5643)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,874989
8,2012,"37203
(36.150195, -86.790206)",OLMOLB METERED                                                   ,40891
8,2012,"37027
(36.00245, -86.778709)",OLMOLB METERED                                                   ,7970
8,2012,"37207
(36.224945, -86.775061)",OLMOLB METERED                                                   ,2715
8,2012,"37228
(36.193837, -86.803025)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,53723
8,2012,"37189
(36.279393, -86.826731)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,1227435
8,2012,"37076
(36.175185, -86.5933)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1375475
8,2012,"37214
(36.168995, -86.667231)",OLMOLB METERED                                                   ,10248
8,2012,"37080
(36.331509, -86.915843)",COMCOMM > 50 KW                                                  ,608771
8,2012,"37242
(36.165017, -86.782171)",COMCOMM > 50 KW                                                  ,456000
8,2012,"37135
(35.946013, -86.661944)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,200990
8,2012,"37138
(36.239455, -86.611783)",OLMOLB METERED                                                   ,600
8,2012,"37216
(36.216134, -86.726204)",COMCOMM > 50 KW                                                  ,4179952
8,2012,"37217
(36.106646, -86.667608)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1792966
8,2012,"37189
(36.279393, -86.826731)",OLMOLB METERED                                                   ,0
8,2012,"37201
(36.164553, -86.776977)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,388241
8,2012,"37075
(36.323052, -86.60557)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,13195248
8,2012,"37027
(36.00245, -86.778709)",COMCOMM > 50 KW                                                  ,12834065
8,2012,"37064
(35.889628, -86.926986)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,0
8,2012,"37221
(36.064367, -86.96029)",COMCOMM > 50 KW                                                  ,4434418
8,2012,"37215
(36.091316, -86.827959)",COMCOMM > 50 KW                                                  ,6512859
